City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
692,Kem,RU,64.9555,34.5793,28.04,92,95,11.61,overcast clouds
693,Makat,KZ,47.6469,53.3463,55.42,48,100,18.07,overcast clouds
694,Panacan,PH,9.2463,118.4082,79.27,84,92,9.4,overcast clouds
695,Zaysan,KZ,47.4667,84.8667,48.96,56,100,1.36,overcast clouds
696,Coromandel,BR,-18.4733,-47.2003,81.82,43,1,5.44,clear sky
697,Puquio,PE,-14.7,-74.1333,61.41,57,53,7.74,broken clouds
698,Ulladulla,AU,-35.35,150.4667,61.7,81,1,4.27,moderate rain
699,Meiktila,MM,20.8667,95.8667,85.66,48,1,12.21,clear sky
700,Punta De Bombon,PE,-17.1717,-71.7931,71.65,72,44,8.99,scattered clouds
701,Port Moresby,PG,-9.4431,147.1797,76.64,86,100,3.22,overcast clouds
702,De Aar,ZA,-30.6497,24.0123,63.63,27,0,12.64,clear sky
703,Rionero In Vulture,IT,40.9257,15.67,46.72,83,100,2.73,overcast clouds
704,Yarada,IN,17.65,83.2667,84.52,79,40,6.91,mist
705,Aksu,CN,41.1231,80.2644,62.6,21,0,4.7,clear sky
706,Manacapuru,BR,-3.2997,-60.6206,81.41,82,63,1.23,broken clouds
707,Khandyga,RU,62.6667,135.6,-1.79,97,97,2.51,overcast clouds
708,Zhigansk,RU,66.7697,123.3711,-0.62,96,90,13.0,overcast clouds
709,Belaya Gora,RU,68.5333,146.4167,-18.54,100,99,2.55,overcast clouds
710,Homer,US,59.6425,-151.5483,35.76,97,100,0.0,overcast clouds
711,La Ronge,CA,55.1001,-105.2842,41.25,38,75,16.11,broken clouds
712,Phuket,TH,8.0,98.25,79.02,83,20,5.75,few clouds
713,Swan Hill,AU,-35.3378,143.5544,59.29,67,6,5.46,clear sky
714,Kharan,PK,28.5833,65.4167,83.48,7,29,6.96,scattered clouds
715,Lafia,NG,8.4833,8.5167,99.48,23,99,3.22,overcast clouds
